transaction_id,timestamp,amount,currency,merchant_name,merchant_category,card_type,location_city,location_country,latitude,longitude,is_fraud
5244,2025-03-18 03:52:37,6.2,EUR,E-Boutique_380,Online Retail,Amex,Paris,France,48.8566,2.3522,0
14715,2025-03-18 04:26:15,8.34,EUR,BurgerJoint_369,Restaurants,Amex,Dublin,Ireland,53.3498,-6.2603,0
10359,2025-03-18 05:23:15,5.55,EUR,SuperMart_952,Groceries,Visa,Dublin,Ireland,53.3498,-6.2603,0
9173,2025-03-18 07:14:18,5.05,EUR,CafeLuxe_242,Restaurants,Mastercard,London,UK,51.5074,-0.1278,0
12485,2025-03-18 07:43:12,6.2,EUR,QuickGas_437,Fuel,Amex,Rome,Italy,41.9028,12.4964,0
2682,2025-03-18 08:21:16,10.17,EUR,WebShopX_598,Online Retail,Mastercard,Lagos,Nigeria,6.5244,3.3792,0
11464,2025-03-18 08:22:33,55.24,EUR,DailyNeeds_596,Groceries,Mastercard,London,UK,51.5074,-0.1278,0
14727,2025-03-18 09:31:18,8.42,EUR,CleanPro_117,Services,Visa,London,UK,51.5074,-0.1278,0
9126,2025-03-18 10:01:29,7.03,EUR,CafeLuxe_102,Restaurants,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
12642,2025-03-18 10:38:54,4.91,EUR,StreamFlix_653,Subscription,Visa,Dublin,Ireland,53.3498,-6.2603,0
10195,2025-03-18 10:40:02,4.59,EUR,InternetNet_529,Utilities,Amex,Berlin,Germany,52.52,13.405,0
5718,2025-03-18 11:17:48,26.6,EUR,CinemaWorld_877,Entertainment,Amex,London,UK,51.5074,-0.1278,0
10634,2025-03-18 11:41:02,10.58,EUR,FuelUp_875,Fuel,Visa,Paris,France,48.8566,2.3522,0
10659,2025-03-18 12:41:21,20.49,EUR,EatWell Diner_191,Restaurants,Visa,Rome,Italy,41.9028,12.4964,0
5757,2025-03-18 14:29:03,5.67,EUR,HotelVista_672,Travel,Visa,Rome,Italy,41.9028,12.4964,0
14730,2025-03-18 15:09:29,50.0,EUR,WebShopX_644,Online Retail,Amex,Online,Global,0.0,0.0,1
16204,2025-03-18 17:53:27,5.06,EUR,E-Boutique_949,Online Retail,Visa,Rome,Italy,41.9028,12.4964,0
13154,2025-03-18 19:37:23,9.79,EUR,FuelUp_863,Fuel,Visa,Berlin,Germany,52.52,13.405,0
1041,2025-03-18 19:51:20,16.52,EUR,GlobalMarket_220,Online Retail,Amex,Dublin,Ireland,53.3498,-6.2603,0
8931,2025-03-18 20:49:58,10.35,EUR,WaterWorks_595,Utilities,Amex,Rome,Italy,41.9028,12.4964,0
5191,2025-03-18 21:53:41,8.47,EUR,DailyNeeds_633,Groceries,Visa,Berlin,Germany,52.52,13.405,0
8211,2025-03-19 01:29:52,38.54,EUR,FreshFoods_428,Groceries,Mastercard,London,UK,51.5074,-0.1278,0
19208,2025-03-19 02:20:00,36.86,EUR,BurgerJoint_769,Restaurants,Amex,Dublin,Ireland,53.3498,-6.2603,0
15131,2025-03-19 03:37:52,30.24,EUR,FuelUp_373,Fuel,Visa,Dublin,Ireland,53.3498,-6.2603,0
15526,2025-03-19 04:02:58,5.48,EUR,SuperMart_122,Groceries,Mastercard,Paris,France,48.8566,2.3522,0
7117,2025-03-19 04:38:41,29.17,EUR,GameZone_249,Entertainment,Amex,Berlin,Germany,52.52,13.405,0
12872,2025-03-19 04:41:44,44.33,EUR,InternetNet_951,Utilities,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
15675,2025-03-19 05:55:39,5.78,EUR,TravelGo_894,Travel,Visa,London,UK,51.5074,-0.1278,0
15376,2025-03-19 05:55:55,13.49,EUR,EatWell Diner_773,Restaurants,Amex,London,UK,51.5074,-0.1278,0
14776,2025-03-19 06:09:35,81.05,EUR,CloudService_662,Subscription,Amex,Lagos,Nigeria,6.5244,3.3792,0
14151,2025-03-19 06:41:09,18.67,EUR,CloudService_408,Subscription,Visa,Paris,France,48.8566,2.3522,0
10329,2025-03-19 07:32:58,7.34,EUR,FreshFoods_967,Groceries,Mastercard,Rome,Italy,41.9028,12.4964,0
4637,2025-03-19 08:32:42,20.64,EUR,QuickGas_757,Fuel,Visa,New York,USA,40.7128,-74.006,0
5134,2025-03-19 09:12:19,21.76,EUR,WebShopX_768,Online Retail,Mastercard,Tokyo,Japan,35.6895,139.6917,0
15070,2025-03-19 09:19:30,6.12,EUR,CafeLuxe_491,Restaurants,Mastercard,Berlin,Germany,52.52,13.405,0
2600,2025-03-19 10:07:14,29.62,EUR,CafeLuxe_944,Restaurants,Amex,Rome,Italy,41.9028,12.4964,0
11050,2025-03-19 10:31:11,6.98,EUR,FreshFoods_467,Groceries,Amex,Rome,Italy,41.9028,12.4964,0
5463,2025-03-19 10:31:43,6.62,EUR,InternetNet_554,Utilities,Visa,Dublin,Ireland,53.3498,-6.2603,0
10980,2025-03-19 10:49:45,24.99,EUR,CloudService_971,Subscription,Amex,London,UK,51.5074,-0.1278,0
1708,2025-03-19 11:38:52,15.05,EUR,GlobalMarket_181,Online Retail,Visa,Berlin,Germany,52.52,13.405,0
17898,2025-03-19 13:22:23,12.23,EUR,WebShopX_446,Online Retail,Mastercard,London,UK,51.5074,-0.1278,0
5165,2025-03-19 13:36:24,9.74,EUR,WebShopX_486,Online Retail,Amex,Lagos,Nigeria,6.5244,3.3792,0
15642,2025-03-19 14:52:26,5.21,EUR,ConcertLive_726,Entertainment,Mastercard,Berlin,Germany,52.52,13.405,0
13854,2025-03-19 15:47:11,26.26,EUR,WaterWorks_847,Utilities,Visa,Dublin,Ireland,53.3498,-6.2603,0
19699,2025-03-19 16:24:17,1.58,EUR,HotelVista_283,Travel,Visa,Sydney,Australia,-33.8688,151.2093,0
19085,2025-03-19 17:48:14,14.79,EUR,PowerCo_679,Utilities,Visa,London,UK,51.5074,-0.1278,0
6387,2025-03-19 18:59:57,15.55,EUR,TravelGo_507,Travel,Mastercard,Paris,France,48.8566,2.3522,0
7332,2025-03-19 20:21:12,25.39,EUR,FreshFoods_521,Groceries,Amex,Dublin,Ireland,53.3498,-6.2603,0
11267,2025-03-19 20:23:10,11.87,EUR,StreamFlix_176,Subscription,Visa,Berlin,Germany,52.52,13.405,0
236,2025-03-19 20:50:44,32.87,EUR,GlobalMarket_432,Online Retail,Amex,Berlin,Germany,52.52,13.405,0
4364,2025-03-19 21:31:44,3.36,EUR,WebShopX_717,Online Retail,Amex,Berlin,Germany,52.52,13.405,0
177,2025-03-19 22:18:10,9.34,EUR,FuelUp_353,Fuel,Visa,London,UK,51.5074,-0.1278,0
15345,2025-03-19 23:08:04,44.86,EUR,DailyNeeds_740,Groceries,Mastercard,Berlin,Germany,52.52,13.405,0
7504,2025-03-19 23:12:33,5.06,EUR,StreamFlix_914,Subscription,Amex,Dublin,Ireland,53.3498,-6.2603,0
6407,2025-03-20 00:10:25,2.65,EUR,WebShopX_809,Online Retail,Visa,Paris,France,48.8566,2.3522,0
81,2025-03-20 01:36:36,9.86,EUR,E-Boutique_724,Online Retail,Mastercard,Berlin,Germany,52.52,13.405,0
2735,2025-03-20 02:17:42,2.57,EUR,GameZone_195,Entertainment,Mastercard,Sydney,Australia,-33.8688,151.2093,0
278,2025-03-20 03:40:36,21.85,EUR,GameZone_112,Entertainment,Amex,London,UK,51.5074,-0.1278,0
215,2025-03-20 03:42:21,32.2,EUR,FreshFoods_507,Groceries,Mastercard,Rome,Italy,41.9028,12.4964,0
13536,2025-03-20 05:26:14,5.95,EUR,FreshFoods_714,Groceries,Mastercard,London,UK,51.5074,-0.1278,0
10546,2025-03-20 05:36:35,6.08,EUR,ConcertLive_683,Entertainment,Visa,Paris,France,48.8566,2.3522,0
14257,2025-03-20 06:31:09,5.65,EUR,TechGadgets_942,Electronics,Amex,Berlin,Germany,52.52,13.405,0
6431,2025-03-20 06:38:34,5.49,EUR,FlyAway Airlines_538,Travel,Visa,Dublin,Ireland,53.3498,-6.2603,0
8727,2025-03-20 07:33:17,4.63,EUR,FreshFoods_813,Groceries,Visa,Berlin,Germany,52.52,13.405,0
18295,2025-03-20 07:39:33,8.01,EUR,ConcertLive_937,Entertainment,Visa,London,UK,51.5074,-0.1278,0
17682,2025-03-20 07:54:59,3.17,EUR,QuickGas_720,Fuel,Amex,Sydney,Australia,-33.8688,151.2093,0
13128,2025-03-20 08:51:54,4.41,EUR,EatWell Diner_581,Restaurants,Amex,Rome,Italy,41.9028,12.4964,0
17379,2025-03-20 09:19:34,14.35,EUR,BetNow_507,Gambling,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
5151,2025-03-20 10:04:25,13.34,EUR,InternetNet_124,Utilities,Mastercard,Berlin,Germany,52.52,13.405,0
513,2025-03-20 11:09:50,2.25,EUR,DailyNeeds_874,Groceries,Mastercard,Sydney,Australia,-33.8688,151.2093,0
12338,2025-03-20 12:07:10,13.99,EUR,WaterWorks_476,Utilities,Amex,Ho Chi Minh City,Vietnam,10.8231,106.6297,0
1468,2025-03-20 13:53:39,9.34,EUR,CinemaWorld_644,Entertainment,Visa,Berlin,Germany,52.52,13.405,0
2516,2025-03-20 13:54:59,1708.31,EUR,EatWell Diner_395,Restaurants,Visa,Online,Global,0.0,0.0,1
18090,2025-03-20 14:42:24,13.38,EUR,HotelVista_661,Travel,Amex,London,UK,51.5074,-0.1278,0
3645,2025-03-20 14:55:51,11.65,EUR,CloudService_483,Subscription,Visa,Berlin,Germany,52.52,13.405,0
18063,2025-03-20 16:25:49,24.76,EUR,BurgerJoint_573,Restaurants,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
11426,2025-03-20 17:22:40,3.63,EUR,CloudService_502,Subscription,Visa,Paris,France,48.8566,2.3522,0
5781,2025-03-20 18:25:21,14.19,EUR,WebShopX_875,Online Retail,Amex,Rome,Italy,41.9028,12.4964,0
9239,2025-03-20 18:28:27,34.02,EUR,DailyNeeds_127,Groceries,Amex,Dublin,Ireland,53.3498,-6.2603,0
16648,2025-03-20 18:43:20,18.41,EUR,DailyNeeds_587,Groceries,Amex,Dublin,Ireland,53.3498,-6.2603,0
4722,2025-03-20 21:41:42,31.96,EUR,TechGadgets_987,Electronics,Mastercard,Rome,Italy,41.9028,12.4964,0
7737,2025-03-20 23:26:54,4.86,EUR,CafeLuxe_148,Restaurants,Mastercard,Paris,France,48.8566,2.3522,0
5049,2025-03-21 00:05:40,39.78,EUR,CleanPro_405,Services,Amex,Rome,Italy,41.9028,12.4964,0
12842,2025-03-21 04:47:31,15.18,EUR,CinemaWorld_553,Entertainment,Mastercard,Paris,France,48.8566,2.3522,0
13790,2025-03-21 04:49:30,19.06,EUR,TechGadgets_309,Electronics,Mastercard,London,UK,51.5074,-0.1278,0
6055,2025-03-21 04:55:44,41.83,EUR,SuperMart_573,Groceries,Amex,London,UK,51.5074,-0.1278,0
11290,2025-03-21 05:12:49,4.47,EUR,WaterWorks_834,Utilities,Amex,Lagos,Nigeria,6.5244,3.3792,0
11851,2025-03-21 08:04:03,12.18,EUR,HotelVista_928,Travel,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
2219,2025-03-21 08:29:46,46.93,EUR,FlyAway Airlines_511,Travel,Visa,Rome,Italy,41.9028,12.4964,0
13814,2025-03-21 08:44:11,8.04,EUR,WebShopX_763,Online Retail,Amex,Dublin,Ireland,53.3498,-6.2603,0
18151,2025-03-21 09:05:20,1.04,EUR,EatWell Diner_831,Restaurants,Visa,Dublin,Ireland,53.3498,-6.2603,0
13745,2025-03-21 10:19:47,8.62,EUR,GameZone_443,Entertainment,Amex,Rome,Italy,41.9028,12.4964,0
15450,2025-03-21 10:33:22,6.36,EUR,BurgerJoint_175,Restaurants,Visa,Berlin,Germany,52.52,13.405,0
17389,2025-03-21 13:13:24,5.22,EUR,DailyNeeds_349,Groceries,Visa,London,UK,51.5074,-0.1278,0
17084,2025-03-21 13:48:16,19.6,EUR,SuperMart_218,Groceries,Mastercard,London,UK,51.5074,-0.1278,0
14513,2025-03-21 14:05:28,16.61,EUR,WebShopX_249,Online Retail,Visa,Rome,Italy,41.9028,12.4964,0
2800,2025-03-21 14:32:24,21.81,EUR,DailyNeeds_734,Groceries,Mastercard,Paris,France,48.8566,2.3522,0
13349,2025-03-21 15:15:24,68.46,EUR,DailyNeeds_228,Groceries,Mastercard,Berlin,Germany,52.52,13.405,0
6034,2025-03-21 16:22:43,4.4,EUR,ConcertLive_469,Entertainment,Amex,London,UK,51.5074,-0.1278,0
11340,2025-03-21 18:27:36,9.76,EUR,DailyNeeds_170,Groceries,Mastercard,Rome,Italy,41.9028,12.4964,0
15331,2025-03-21 18:30:39,9.93,EUR,CleanPro_479,Services,Mastercard,Paris,France,48.8566,2.3522,0
18987,2025-03-21 21:44:57,9.31,EUR,GlobalMarket_152,Online Retail,Visa,Rome,Italy,41.9028,12.4964,0
6236,2025-03-21 21:53:44,8.6,EUR,DailyNeeds_105,Groceries,Visa,Berlin,Germany,52.52,13.405,0
7413,2025-03-22 00:10:15,4.78,EUR,QuickGas_789,Fuel,Mastercard,Rome,Italy,41.9028,12.4964,0
14678,2025-03-22 00:40:07,17.76,EUR,CafeLuxe_928,Restaurants,Amex,Paris,France,48.8566,2.3522,0
2560,2025-03-22 00:46:21,12.38,EUR,TechGadgets_368,Electronics,Visa,Paris,France,48.8566,2.3522,0
6577,2025-03-22 02:36:39,10.24,EUR,ElectroHub_945,Electronics,Mastercard,Rome,Italy,41.9028,12.4964,0
15385,2025-03-22 04:00:21,26.96,EUR,InternetNet_744,Utilities,Visa,Rome,Italy,41.9028,12.4964,0
16156,2025-03-22 04:12:37,17.71,EUR,FreshFoods_624,Groceries,Mastercard,London,UK,51.5074,-0.1278,0
17908,2025-03-22 04:14:00,636.32,EUR,CloudService_181,Subscription,Mastercard,New York,USA,40.7128,-74.006,1
604,2025-03-22 04:40:56,5.66,EUR,StreamFlix_195,Subscription,Visa,Dublin,Ireland,53.3498,-6.2603,0
3373,2025-03-22 08:03:40,5.71,EUR,ConcertLive_251,Entertainment,Amex,Berlin,Germany,52.52,13.405,0
1495,2025-03-22 09:19:10,12.36,EUR,TechGadgets_992,Electronics,Amex,London,UK,51.5074,-0.1278,0
12332,2025-03-22 09:26:54,7.97,EUR,WebShopX_350,Online Retail,Visa,London,UK,51.5074,-0.1278,0
19350,2025-03-22 10:28:39,12.43,EUR,BurgerJoint_679,Restaurants,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
1015,2025-03-22 10:37:04,6.6,EUR,E-Boutique_518,Online Retail,Amex,London,UK,51.5074,-0.1278,0
2457,2025-03-22 11:10:48,29.05,EUR,DailyNeeds_194,Groceries,Amex,Dublin,Ireland,53.3498,-6.2603,0
7791,2025-03-22 11:53:03,6.99,EUR,CafeLuxe_961,Restaurants,Mastercard,Rome,Italy,41.9028,12.4964,0
8524,2025-03-22 12:57:45,6.49,EUR,E-Boutique_465,Online Retail,Visa,London,UK,51.5074,-0.1278,0
14972,2025-03-22 13:44:43,21.01,EUR,BurgerJoint_232,Restaurants,Amex,Rome,Italy,41.9028,12.4964,0
5568,2025-03-22 15:02:21,19.55,EUR,FreshFoods_706,Groceries,Visa,Dublin,Ireland,53.3498,-6.2603,0
2940,2025-03-22 15:08:35,41.25,EUR,GameZone_117,Entertainment,Amex,Berlin,Germany,52.52,13.405,0
473,2025-03-22 15:09:58,8.68,EUR,FlyAway Airlines_714,Travel,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
7977,2025-03-22 15:10:22,5.45,EUR,FixItAll_302,Services,Visa,Dublin,Ireland,53.3498,-6.2603,0
7651,2025-03-22 15:35:40,19.69,EUR,E-Boutique_436,Online Retail,Amex,Berlin,Germany,52.52,13.405,0
6623,2025-03-22 16:28:44,60.53,EUR,ConcertLive_627,Entertainment,Visa,London,UK,51.5074,-0.1278,0
3713,2025-03-22 17:04:01,31.11,EUR,FreshFoods_577,Groceries,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
14463,2025-03-22 17:35:46,5.64,EUR,TravelGo_372,Travel,Mastercard,Berlin,Germany,52.52,13.405,0
3482,2025-03-22 17:40:29,4.51,EUR,PowerCo_975,Utilities,Visa,London,UK,51.5074,-0.1278,0
5426,2025-03-22 17:51:24,16.59,EUR,DailyNeeds_184,Groceries,Visa,Dublin,Ireland,53.3498,-6.2603,0
8235,2025-03-22 19:15:43,61.89,EUR,QuickGas_981,Fuel,Mastercard,Paris,France,48.8566,2.3522,0
10315,2025-03-22 20:12:49,8.55,EUR,GlobalMarket_906,Online Retail,Amex,London,UK,51.5074,-0.1278,0
1460,2025-03-22 22:06:17,21.93,EUR,CloudService_691,Subscription,Visa,Berlin,Germany,52.52,13.405,0
5652,2025-03-22 22:17:51,11.66,EUR,SuperMart_660,Groceries,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
16332,2025-03-22 22:25:52,2.93,EUR,CafeLuxe_493,Restaurants,Visa,Rome,Italy,41.9028,12.4964,0
14942,2025-03-23 00:57:30,17.95,EUR,BurgerJoint_620,Restaurants,Mastercard,London,UK,51.5074,-0.1278,0
3084,2025-03-23 02:15:09,17.21,EUR,GameZone_808,Entertainment,Mastercard,Rome,Italy,41.9028,12.4964,0
16249,2025-03-23 02:59:49,7.11,EUR,QuickGas_812,Fuel,Mastercard,London,UK,51.5074,-0.1278,0
19144,2025-03-23 03:37:06,33.65,EUR,QuickGas_230,Fuel,Visa,Rome,Italy,41.9028,12.4964,0
10402,2025-03-23 04:43:57,12.02,EUR,FreshFoods_722,Groceries,Visa,London,UK,51.5074,-0.1278,0
17815,2025-03-23 04:46:45,24.67,EUR,SuperMart_390,Groceries,Amex,Berlin,Germany,52.52,13.405,0
3986,2025-03-23 06:08:39,11.25,EUR,FreshFoods_839,Groceries,Mastercard,London,UK,51.5074,-0.1278,0
10765,2025-03-23 07:09:58,9.05,EUR,CafeLuxe_330,Restaurants,Visa,Rome,Italy,41.9028,12.4964,0
8534,2025-03-23 07:29:53,30.29,EUR,PowerCo_585,Utilities,Visa,Rome,Italy,41.9028,12.4964,0
15,2025-03-23 07:30:11,4.67,EUR,GameZone_479,Entertainment,Amex,Berlin,Germany,52.52,13.405,0
9331,2025-03-23 08:05:40,26.58,EUR,ConcertLive_298,Entertainment,Visa,Paris,France,48.8566,2.3522,0
18675,2025-03-23 08:55:11,8.84,EUR,CafeLuxe_744,Restaurants,Visa,Paris,France,48.8566,2.3522,0
15188,2025-03-23 09:48:34,9.26,EUR,WebShopX_318,Online Retail,Mastercard,Rome,Italy,41.9028,12.4964,0
11065,2025-03-23 10:41:22,6.58,EUR,GlobalMarket_427,Online Retail,Mastercard,Rome,Italy,41.9028,12.4964,0
3294,2025-03-23 11:15:21,888.17,EUR,E-Boutique_904,Online Retail,Mastercard,Paris,France,48.8566,2.3522,1
8627,2025-03-23 12:59:36,12.73,EUR,CafeLuxe_756,Restaurants,Mastercard,Paris,France,48.8566,2.3522,0
14652,2025-03-23 13:12:33,6.74,EUR,WaterWorks_628,Utilities,Visa,Rome,Italy,41.9028,12.4964,0
7500,2025-03-23 15:14:30,10.97,EUR,FreshFoods_642,Groceries,Amex,Dublin,Ireland,53.3498,-6.2603,0
12673,2025-03-23 18:43:38,34.44,EUR,GlobalMarket_808,Online Retail,Amex,Berlin,Germany,52.52,13.405,0
10646,2025-03-23 19:14:00,15.37,EUR,GlobalMarket_765,Online Retail,Visa,Dublin,Ireland,53.3498,-6.2603,0
11556,2025-03-23 19:53:23,13.25,EUR,ConcertLive_427,Entertainment,Amex,Berlin,Germany,52.52,13.405,0
645,2025-03-23 20:15:37,29.75,EUR,DailyNeeds_810,Groceries,Amex,Tokyo,Japan,35.6895,139.6917,0
10324,2025-03-23 21:30:32,6.16,EUR,ConcertLive_388,Entertainment,Amex,Berlin,Germany,52.52,13.405,0
711,2025-03-23 21:31:00,8.18,EUR,E-Boutique_833,Online Retail,Mastercard,Rome,Italy,41.9028,12.4964,0
18234,2025-03-23 22:04:40,10.09,EUR,DailyNeeds_133,Groceries,Visa,Berlin,Germany,52.52,13.405,0
16883,2025-03-23 22:37:20,7.01,EUR,WebShopX_834,Online Retail,Amex,Rome,Italy,41.9028,12.4964,0
9794,2025-03-23 22:37:51,7.15,EUR,CloudService_981,Subscription,Visa,Dublin,Ireland,53.3498,-6.2603,0
13495,2025-03-23 22:58:41,13.34,EUR,QuickGas_428,Fuel,Amex,Dublin,Ireland,53.3498,-6.2603,0
1056,2025-03-23 23:23:57,8.37,EUR,E-Boutique_312,Online Retail,Visa,Rome,Italy,41.9028,12.4964,0
4275,2025-03-23 23:44:33,13.92,EUR,GlobalMarket_300,Online Retail,Mastercard,London,UK,51.5074,-0.1278,0
7530,2025-03-24 00:27:35,38.87,EUR,WebShopX_582,Online Retail,Mastercard,Berlin,Germany,52.52,13.405,0
6035,2025-03-24 01:55:32,22.26,EUR,CleanPro_516,Services,Mastercard,Berlin,Germany,52.52,13.405,0
17160,2025-03-24 03:17:41,12.24,EUR,E-Boutique_259,Online Retail,Mastercard,Paris,France,48.8566,2.3522,0
5633,2025-03-24 03:39:22,20.62,EUR,DailyNeeds_371,Groceries,Visa,London,UK,51.5074,-0.1278,0
17707,2025-03-24 03:58:23,22.16,EUR,DailyNeeds_160,Groceries,Visa,Ho Chi Minh City,Vietnam,10.8231,106.6297,0
14700,2025-03-24 05:08:29,6.78,EUR,DailyNeeds_833,Groceries,Mastercard,Paris,France,48.8566,2.3522,0
18523,2025-03-24 05:59:02,14.87,EUR,WebShopX_307,Online Retail,Amex,Berlin,Germany,52.52,13.405,0
8043,2025-03-24 06:14:40,24.69,EUR,WebShopX_879,Online Retail,Mastercard,Berlin,Germany,52.52,13.405,0
4227,2025-03-24 07:10:41,6.64,EUR,CloudService_328,Subscription,Amex,Berlin,Germany,52.52,13.405,0
3216,2025-03-24 08:17:33,12.39,EUR,E-Boutique_169,Online Retail,Visa,Paris,France,48.8566,2.3522,0
14718,2025-03-24 08:39:04,41.87,EUR,TechGadgets_689,Electronics,Visa,Berlin,Germany,52.52,13.405,0
7770,2025-03-24 11:11:07,32.92,EUR,QuickGas_660,Fuel,Mastercard,London,UK,51.5074,-0.1278,0
8381,2025-03-24 11:41:22,8.47,EUR,TravelGo_834,Travel,Visa,London,UK,51.5074,-0.1278,0
17538,2025-03-24 12:48:47,7.87,EUR,DailyNeeds_464,Groceries,Amex,Berlin,Germany,52.52,13.405,0
2422,2025-03-24 13:03:19,14.7,EUR,ConcertLive_984,Entertainment,Visa,London,UK,51.5074,-0.1278,0
16013,2025-03-24 16:36:48,26.09,EUR,BurgerJoint_531,Restaurants,Mastercard,Rome,Italy,41.9028,12.4964,0
15960,2025-03-24 16:40:08,11.36,EUR,FreshFoods_932,Groceries,Visa,Berlin,Germany,52.52,13.405,0
17638,2025-03-24 17:13:20,1.96,EUR,InternetNet_839,Utilities,Mastercard,London,UK,51.5074,-0.1278,0
2472,2025-03-24 17:21:33,52.41,EUR,FreshFoods_733,Groceries,Amex,Paris,France,48.8566,2.3522,0
3017,2025-03-24 17:54:46,7.88,EUR,CinemaWorld_962,Entertainment,Amex,Paris,France,48.8566,2.3522,0
926,2025-03-24 17:54:55,11.95,EUR,DailyNeeds_183,Groceries,Visa,Berlin,Germany,52.52,13.405,0
4289,2025-03-24 18:30:47,10.36,EUR,FlyAway Airlines_870,Travel,Mastercard,Paris,France,48.8566,2.3522,0
7046,2025-03-24 21:05:59,11.5,EUR,FreshFoods_955,Groceries,Amex,Paris,France,48.8566,2.3522,0
8168,2025-03-24 21:36:55,24.22,EUR,GlobalMarket_326,Online Retail,Mastercard,Rome,Italy,41.9028,12.4964,0
18572,2025-03-24 22:18:15,7.9,EUR,CinemaWorld_314,Entertainment,Mastercard,London,UK,51.5074,-0.1278,0
16523,2025-03-25 00:30:08,50.17,EUR,EatWell Diner_191,Restaurants,Amex,Paris,France,48.8566,2.3522,0
18273,2025-03-25 01:47:58,7.46,EUR,FlyAway Airlines_913,Travel,Mastercard,Lagos,Nigeria,6.5244,3.3792,0
17944,2025-03-25 02:46:04,36.81,EUR,CloudService_573,Subscription,Amex,Berlin,Germany,52.52,13.405,0
13626,2025-03-25 02:48:59,14.98,EUR,InternetNet_879,Utilities,Amex,London,UK,51.5074,-0.1278,0
2892,2025-03-25 03:10:51,11.32,EUR,EatWell Diner_990,Restaurants,Amex,London,UK,51.5074,-0.1278,0
1054,2025-03-25 03:18:24,22.3,EUR,CafeLuxe_957,Restaurants,Amex,Berlin,Germany,52.52,13.405,0
14985,2025-03-25 04:03:15,10.24,EUR,FlyAway Airlines_942,Travel,Visa,Dublin,Ireland,53.3498,-6.2603,0
15716,2025-03-25 04:37:14,4.85,EUR,BurgerJoint_770,Restaurants,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
1108,2025-03-25 05:17:22,20.53,EUR,E-Boutique_983,Online Retail,Mastercard,Paris,France,48.8566,2.3522,0
13034,2025-03-25 05:44:14,49.77,EUR,GameZone_615,Entertainment,Amex,Rome,Italy,41.9028,12.4964,0
3921,2025-03-25 07:51:36,6.9,EUR,TechGadgets_318,Electronics,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
17172,2025-03-25 10:39:23,6.57,EUR,CleanPro_908,Services,Mastercard,Tokyo,Japan,35.6895,139.6917,0
11363,2025-03-25 10:47:45,19.16,EUR,BurgerJoint_980,Restaurants,Amex,Dublin,Ireland,53.3498,-6.2603,0
3452,2025-03-25 11:00:38,6.11,EUR,TechGadgets_802,Electronics,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
13039,2025-03-25 11:34:59,3.54,EUR,QuickGas_359,Fuel,Amex,Paris,France,48.8566,2.3522,0
10266,2025-03-25 12:02:16,13.82,EUR,CafeLuxe_649,Restaurants,Mastercard,Rome,Italy,41.9028,12.4964,0
11602,2025-03-25 12:17:36,9.15,EUR,GlobalMarket_683,Online Retail,Visa,Paris,France,48.8566,2.3522,0
8380,2025-03-25 13:15:53,63.83,EUR,SuperMart_110,Groceries,Amex,London,UK,51.5074,-0.1278,0
555,2025-03-25 14:00:25,19.32,EUR,CleanPro_210,Services,Visa,London,UK,51.5074,-0.1278,0
7341,2025-03-25 14:16:37,9.99,EUR,DailyNeeds_911,Groceries,Visa,Rome,Italy,41.9028,12.4964,0
1953,2025-03-25 15:16:44,6.63,EUR,StreamFlix_493,Subscription,Visa,Berlin,Germany,52.52,13.405,0
1255,2025-03-25 16:01:40,13.62,EUR,E-Boutique_306,Online Retail,Visa,Berlin,Germany,52.52,13.405,0
13479,2025-03-25 17:53:28,38.39,EUR,ConcertLive_873,Entertainment,Amex,Berlin,Germany,52.52,13.405,0
4800,2025-03-25 19:25:26,7.01,EUR,FixItAll_776,Services,Amex,Paris,France,48.8566,2.3522,0
2575,2025-03-25 20:08:21,31.73,EUR,DailyNeeds_663,Groceries,Mastercard,Rome,Italy,41.9028,12.4964,0
17966,2025-03-25 20:21:22,5.4,EUR,CinemaWorld_502,Entertainment,Amex,Rome,Italy,41.9028,12.4964,0
13801,2025-03-25 20:33:41,3.35,EUR,GlobalMarket_528,Online Retail,Visa,Dublin,Ireland,53.3498,-6.2603,0
15230,2025-03-25 22:43:44,4.48,EUR,CinemaWorld_192,Entertainment,Visa,Berlin,Germany,52.52,13.405,0
17410,2025-03-25 23:07:17,11.71,EUR,ElectroHub_386,Electronics,Visa,Rome,Italy,41.9028,12.4964,0
2821,2025-03-25 23:42:46,11.62,EUR,WebShopX_185,Online Retail,Amex,Dublin,Ireland,53.3498,-6.2603,0
1270,2025-03-26 00:06:14,14.95,EUR,WebShopX_444,Online Retail,Visa,Dublin,Ireland,53.3498,-6.2603,0
13261,2025-03-26 00:18:10,14.87,EUR,E-Boutique_276,Online Retail,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
